Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-009249,2020-02,02/25/2020 08:33,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3291,S KINGSHIGHWAY BLVD,14,QUICKTRIP,@QT - S KINGSHIGHWAY / FYLER,3291,KINGSHIGHWAY,885690.1,1007605
20-009255,2020-02,02/25/2020 08:35,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,3901,UNION BLVD,70, , ,3901,UNION,888927.9,1037383
20-009273,2020-02,02/25/2020 08:40,Y, , ,1, , 10000,6,HOMICIDE,4853,LABADIE AVE,55, , , , ,891152.6,1033108
20-009272,2020-02,02/25/2020 08:50,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4248,COTTAGE AVE,57, ,@SCHOOL - SUMNER HIGH,4248,COTTAGE,894865.7,1029224
20-009974,2020-02,02/25/2020 09:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1841,S 9TH ST,21, ,APT A,1841,9TH,904817,1010851
20-009466,2020-02,02/25/2020 09:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4625,LINDELL BLVD,38, ,PARKING LEVEL P-3,4625,LINDELL,888603,1023247
20-009660,2020-02,02/25/2020 09:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4337,NATURAL BRIDGE AVE,68, , ,4337,NATURAL BRIDGE,895761.7,1032844
20-010409,2020-02,02/25/2020 09:29,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5471,DR MARTIN LUTHER KING DR,50, , ,5471,DR MARTIN LUTHER KING,885245.3,1032426
20-009335,2020-02,02/25/2020 10:30,Y, , ,1, , 51111,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,4347,CALIFORNIA AVE,17, , ,4347,CALIFORNIA,896266.1,998807.8
20-009306,2020-02,02/25/2020 10:30,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",1100,CENTRAL INDUSTRIAL AVE,28, , ,1100,CENTRAL INDUSTRIAL,893581.6,1017347
20-009279,2020-02,02/25/2020 10:59,Y, , ,1, ,182999,1,DRUGS-POSSESSION/OTHR UNSPEC DRUG,7018,PENNSYLVANIA AVE,1,PATCH NEIGHBORHOOD,REAR ALLEY/DUMPSTER,7910,PENNSYLVANIA,890506.1,989861.4
20-009441,2020-02,02/25/2020 11:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",4108,NEBRASKA AVE,16, , ,4108,NEBRASKA,896066.1,1000587
20-009305,2020-02,02/25/2020 11:00,Y, , ,1, , 32421,3,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS,3521,WISCONSIN AVE,18, , ,2359,MICHIGAN,899739.9,1003897
20-009364,2020-02,02/25/2020 11:00,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,1936,PRESIDENT ST,18, ,RESIDENCE,1936,PRESIDENT,900126.5,1003810
20-009290,2020-02,02/25/2020 11:15,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,800,MARKET ST,35, ,BANK OF AMERICA,800,MARKET,907607,1016897
20-009281,2020-02,02/25/2020 11:16,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3601,DODIER ST,59, , , , ,900194.2,1028075
20-009289,2020-02,02/25/2020 11:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
20-009292,2020-02,02/25/2020 11:52,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,0,S 14TH ST / CLARK AVE,36, , , , ,905366,1016898
20-009874,2020-02,02/25/2020 12:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,649,BADEN AVE,74, , ,649,BADEN,897576.4,1048333
20-010405,2020-02,02/25/2020 12:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",501,E STEINS ST,2, , ,501,STEINS,890747.9,987357.3
20-009287,2020-02,02/25/2020 12:04,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N KINGSHIGHWAY BLVD / WATERMAN,38, , , , ,887610.1,1024974
20-009312,2020-02,02/25/2020 12:55,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,0,ADELAIDE AVE / I 70 EASTBOUND,66, , , , ,902602.9,1036399
20-009314,2020-02,02/25/2020 13:08,Y, , ,1, , 41016,4,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,1818,WASHINGTON AVE,36, , ,1818,WASHINGTON,904155.3,1019609
20-009777,2020-02,02/25/2020 13:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4165,SHAW BLVD,27, , ,4165,SHAW,890650.8,1013403
20-009495,2020-02,02/25/2020 13:45,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4225,WEST PINE BLVD,38, , ,4225,WEST PINE,891775.3,1021830
20-009316,2020-02,02/25/2020 13:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,RIVERVIEW DR / SCRANTON AVE,75, , , , ,902158.3,1056318
20-009313,2020-02,02/25/2020 13:51,Y, , ,1, ,264100,4,HEALTH-SANITATION VIOL,2816,N VANDEVENTER AVE,59, ,NORTH ALLEY OF MAFFITT, , ,898289.1,1028477
20-009320,2020-02,02/25/2020 13:53,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,MCCAUSLAND AVE / MITCHELL AVE,43, , , , ,875117.3,1015689
20-010334,2020-02,02/25/2020 13:56,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,1701,DELMAR BLVD,36,IMOS PIZZA,SMALL BUISNESS,1701,DELMAR,905088.9,1020194
20-009321,2020-02,02/25/2020 14:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,800,MARKET ST,35,BANK OF AMERICA PLAZA, , , ,907607,1016897
20-009338,2020-02,02/25/2020 14:30,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,6554,MANCHESTER AVE,10, , ,6554,MANCHESTER,877552.6,1014503
20-009354,2020-02,02/25/2020 14:30,Y, , ,1, , 32112,6,ROBBERY-RESIDENCE   /FIREARM USED/ATTEMPT,4224,SHREVE AVE,69, , ,4224,SHREVE,894111.9,1036418
20-010010,2020-02,02/25/2020 15:09,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,1319,S 9TH ST,34, , ,1319,9TH,906101.4,1012761
20-009331,2020-02,02/25/2020 15:20,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,511,N GARRISON AVE,37, , ,511,GARRISON,899698.8,1020495
20-009345,2020-02,02/25/2020 15:30,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,6525,MINNESOTA AVE,1, , ,6525,MINNESOTA,891228.4,991509.6
20-009596,2020-02,02/25/2020 16:00,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,4007,ROBERT AVE,4,HOUSE,OWNERS DRIVE WAY, , ,884675.8,993112.3
20-009353,2020-02,02/25/2020 16:10,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,400,S KINGSHIGHWAY BLVD,38, ,@CHILDRENS HOSP,400,KINGSHIGHWAY,887074.8,1020998
20-009339,2020-02,02/25/2020 16:27,Y, , ,1, ,250000,4,LOITERING-BEGGING,315,N 9TH ST,35,SCHNUCKS CULINARIA,@SCHNUCKS - CULINARIA,315,9TH,907779.2,1018012
20-009343,2020-02,02/25/2020 16:28,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,DELMAR BLVD / UNION BLVD,38, , , , ,884933.8,1026513
20-009610,2020-02,02/25/2020 16:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5964,OAKHERST PL,48, , , , ,880259.6,1031844
20-009344,2020-02,02/25/2020 17:00,Y, , ,1, ,250000,4,LOITERING-BEGGING,1400,MARKET ST,36, , , , ,905320.7,1017431
20-009583,2020-02,02/25/2020 17:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,212,N KINGSHIGHWAY BLVD,38,CHASE PARK PLAZA, ,2120,KINGSHIGHWAY,887710.9,1023513
20-009459,2020-02,02/25/2020 17:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2937,SULLIVAN AVE,59, , ,2937,SULLIVAN,901227.1,1028410
20-009346,2020-02,02/25/2020 17:11,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,S BROADWAY / MOTT ST,1, ,GRN MUST CT6N3R, , ,891848.4,990918.2
20-009389,2020-02,02/25/2020 17:17,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6166,MORGANFORD RD,5, , ,6166,MORGANFORD,885219.4,996678.6
20-009357,2020-02,02/25/2020 17:25,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1400,MARKET ST,36, , ,1400,MARKET,0,0
20-009444,2020-02,02/25/2020 17:30,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2424,S 9TH ST,21, , ,2424,9TH,903970.9,1008463
20-009479,2020-02,02/25/2020 17:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1405,PINE ST,36, , ,1405,PINE,905730.9,1018275
20-009434,2020-02,02/25/2020 17:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N 17TH ST / WASHINGTON AVE,36, , ,1709,WASHINGTON,904911.7,1019572
20-009428,2020-02,02/25/2020 17:45,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",917,LOCUST ST,35, ,PARKING MEETER,917,LOCUST,907672.6,1018384
20-009526,2020-02,02/25/2020 18:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4010,DE TONTY ST,27, , ,4010,DE TONTY,892323.3,1013550
20-009424,2020-02,02/25/2020 18:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",0,ARKANSAS AVE / SIDNEY ST,25, , , , ,894890.2,1010330
20-009421,2020-02,02/25/2020 18:05,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3124,KEOKUK ST,16, , ,3124,KEOKUK,895253.8,1002083
20-009390,2020-02,02/25/2020 18:20,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 14TH ST / OLIVE ST,36, , , , ,905819.5,1018529
20-009370,2020-02,02/25/2020 18:25,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5039,NEWPORT AVE,5, , ,5039,NEWPORT,887490.9,999726.4
20-009517,2020-02,02/25/2020 18:30,Y, , ,1, , 51222,6,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,4741,PLOVER AVE,72, ,APT 1,4741,PLOVER,889245,1041911
20-009376,2020-02,02/25/2020 18:36,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6125,DR MARTIN LUTHER KING DR,78, ,PARKING LOT,5751,WABADA,881310.5,1034892
20-009374,2020-02,02/25/2020 18:45,Y, , ,1, , 36311,6,ROBBERY-COMMERCE PL/OTHR WEP USED/SUCCESS,4487,NATURAL BRIDGE AVE,69,FAMILY DOLLAR, ,4487,NATURAL BRIDGE,894771.2,1033355
20-009378,2020-02,02/25/2020 18:54,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,FAIR AVE / E KOSSUTH AVE,83, , , , ,898354.6,1032946
20-009392,2020-02,02/25/2020 19:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 15TH ST / OLIVE ST,36, , , , ,905444.9,1018627
20-009398,2020-02,02/25/2020 19:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N 18TH ST / OLIVE ST,36, , , , ,904274.2,1018933
20-009420,2020-02,02/25/2020 20:00,Y, , ,1, , 71040,5,AUTO THEFT-PERM RETNT/ATTEMPT,4340,MARYLAND AVE,38, , ,4340,MARYLAND,891061.4,1022825
20-009383,2020-02,02/25/2020 20:30,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1307,N 9TH ST,62,COCHRAN HOUSING COMPLEX,REAR PARKING LOT, , ,908605.4,1021005
20-009384,2020-02,02/25/2020 20:50,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,902,CARR ST,62, , ,902,CARR,908442.5,1020385
20-009462,2020-02,02/25/2020 21:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5915,LAURA AVE,76, , ,5915,LAURA,889122.5,1044047
20-009425,2020-02,02/25/2020 21:15,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3969,DELOR ST,5, , ,3969,DELOR,888913.7,999367.3
20-009386,2020-02,02/25/2020 21:35,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1401,CLARK AVE,36, ,@ENTERPRISE CENTER, , ,905209.3,1017077
20-009388,2020-02,02/25/2020 21:38,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N KINGSHIGHWAY BLVD / WASHINGT,38, , , , ,887721.4,1025815
20-009726,2020-02,02/25/2020 22:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3939,NEBRASKA AVE,16, , ,3939,NEBRASKA,896038.8,1001609
20-009431,2020-02,02/25/2020 22:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3016,LOCUST ST,37, , ,3016,LOCUST,899468.1,1020423
20-009558,2020-02,02/25/2020 22:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4422,TAFT AVE,5, , ,4422,TAFT,886236.3,1002736
20-009449,2020-02,02/25/2020 22:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3903,C D BANKS AVE,77, , ,3903,C D BANKS,895740.8,1024363
20-009396,2020-02,02/25/2020 22:10,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,GOODFELLOW BLVD / PARK LN,73, , , , ,892689.8,1051334
20-009458,2020-02,02/25/2020 22:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,715,N 21ST ST,36, , ,715,21ST,903370.6,1020209
20-009536,2020-02,02/25/2020 23:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,229,BATES ST,1, , ,229,BATES,893501.2,993967.1
20-009403,2020-02,02/25/2020 23:10,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4452,PENNSYLVANIA AVE,17, , ,4355,BROADWAY,895357.3,998244.3
20-009410,2020-02,02/25/2020 23:10,Y, , ,1, , 10000,4,HOMICIDE,4406,N 19TH ST,66, , ,4405,19TH,903934.3,1032972
20-009413,2020-02,02/25/2020 23:30,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5235,PAGE BLVD,51, , ,5235,PAGE,885971.3,1029633
20-009442,2020-02,02/25/2020 23:30,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,3908,CLAYTON AVE,39, , ,3908,CLAYTON,893089.7,1018770
20-009409,2020-02,02/25/2020 23:40,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1915,N 9TH ST,64, , ,1930,9TH,909063.9,1023962
20-009402,2020-02,02/25/2020 23:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HALL ST / RIVERVIEW DR,79, , , , ,899311.1,1054075
20-009402,2020-02,02/25/2020 23:40, , , ,-1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HALL ST / RIVERVIEW DR,79, , , , ,899311.1,1054075
20-009408,2020-02,02/26/2020 00:11,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1127,AUBERT AVE,53, , ,1127,AUBERT,888288.8,1028019
20-009411,2020-02,02/26/2020 01:19,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,MCPHERSON AVE / WHITTIER ST,38, , ,4108,ENRIGHT,892323,1022906
20-009414,2020-02,02/26/2020 02:10,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,220,S TUCKER BLVD,35, ,MAURIZIO S,220,TUCKER,906262.9,1016703
20-009465,2020-02,02/26/2020 06:30,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3734,WISCONSIN AVE,18, , ,3734,WISCONSIN,899678.6,1002436
20-009432,2020-02,02/26/2020 08:00,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,212,N KINGSHIGHWAY BLVD,38,CHASE PARK PLAZA, ,212,KINGSHIGHWAY,887710.9,1023513
20-009448,2020-02,02/26/2020 08:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5214,GRAVOIS AVE,5, , ,5214,GRAVOIS,886262,999947.4
20-009438,2020-02,02/26/2020 08:38,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,NATURAL BRIDGE AVE / N TAYLOR,56, , , , ,894612.1,1033291
20-009457,2020-02,02/26/2020 08:55,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4427,ALASKA AVE,16, , ,4427,ALASKA,893511.1,998833.1
20-009538,2020-02,02/26/2020 09:00,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,730,CARROLL ST,21, , ,730,CARROLL,905629.6,1011355
20-009456,2020-02,02/26/2020 09:35,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,2800,S KINGSHIGHWAY BLVD,81, , , , ,886408.4,1010690
20-009451,2020-02,02/26/2020 09:35,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7450,HAMPTON AVE,6,PRINCETON HEIGHTS NEIGHBORHOOD,BI-STATE BUS TERMINAL, , ,879164.2,994830.9
20-009455,2020-02,02/26/2020 09:59,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,DR MARTIN LUTHER KING DR / GOO,78, , , , ,883184.1,1033624
20-009551,2020-02,02/26/2020 10:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3200,S 2ND ST,20, ,STREET,3200,2ND,902570.9,1004595
20-009473,2020-02,02/26/2020 10:15,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1114,CARR ST,62, , ,1115,CARR,907552.3,1020622
20-009468,2020-02,02/26/2020 10:28,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N KINGSHIGHWAY BLVD / LINDELL,38, , , , ,887402,1023458
20-009597,2020-02,02/26/2020 10:30,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2839,POTOMAC ST,19, , ,2839,POTOMAC,897032.1,1004685
20-009467,2020-02,02/26/2020 10:40,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,BARNES JEWISH HOSPITAL PLZ / S,38, , , , ,886931.8,1020171
20-009511,2020-02,02/26/2020 10:45,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,7450,HAMPTON AVE,6,SCHNUCKS, ,7450,HAMPTON,879164.2,994830.9
20-009494,2020-02,02/26/2020 11:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,419,FILLMORE ST,1, , ,419,FILLMORE,892153.4,993210.6
20-009557,2020-02,02/26/2020 11:31,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,4050,GRAVOIS AVE,15,STARS N STRIPES AUTO, ,4050,GRAVOIS,890491.9,1003736
20-009484,2020-02,02/26/2020 11:40,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4550,FOREST PARK AVE,38, ,APPLEBEE S, , ,888974.3,1021449
20-009474,2020-02,02/26/2020 11:47,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3417,MERAMEC,16, , ,3417,MERAMEC,0,0
20-009488,2020-02,02/26/2020 12:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,916,ALLEN AVE,21, ,REAR OF LOCATION,916,ALLEN,904283.1,1010157
20-009811,2020-02,02/26/2020 12:00,Y, , ,1, ,115200,5,FRAUD-STEALING BY DECEIT/UNDER $150,4326,PAGE BLVD,58, , ,4326,PAGE,892978.9,1026822
20-009613,2020-02,02/26/2020 12:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4551,ALCOTT AVE,72, , ,4551,ALCOTT,890308.5,1040643
20-009711,2020-02,02/26/2020 12:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4341,DELOR ST,5, , ,4341,DELOR,886353.6,1000918
20-009894,2020-02,02/26/2020 12:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,S GRAND BLVD / I 44 WESTBOUND,31, , , , ,894727.1,1013527
20-009516,2020-02,02/26/2020 12:43,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4660,CHIPPEWA ST,5, , ,4660,CHIPPEWA,885362.3,1003846
20-009500,2020-02,02/26/2020 12:54,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,4255,HAMPTON AVE,8, ,@TARGET,4255,HAMPTON,878653.4,1004650
20-009507,2020-02,02/26/2020 14:10,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / POPE AVE,68, , , , ,898752.8,1036892
20-009524,2020-02,02/26/2020 14:13,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",7303,S BROADWAY,2, , ,7303,BROADWAY,890015.9,989074.4
20-009617,2020-02,02/26/2020 15:00,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,6931,NASHVILLE AVE,44, , ,6931,NASHVILLE,875656.3,1017533
20-009523,2020-02,02/26/2020 15:45,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5521,MIMIKA AVE,76, , ,5521,MIMIKA,889867.6,1046515
20-009544,2020-02,02/26/2020 16:00,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4055,SCHILLER PL,5, , ,4055,SCHILLER,887799.9,998634.8
20-009552,2020-02,02/26/2020 16:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1123,LOCUST ST,35, , ,1123,LOCUST,906990.9,1018572
20-009649,2020-02,02/26/2020 16:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4430,SAN FRANCISCO AVE,69, , ,4430,SAN FRANCISCO,895348.6,1033306
20-009532,2020-02,02/26/2020 16:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4909,DELMAR BLVD,53, , ,4909,DELMAR,888503.4,1026317
20-009525,2020-02,02/26/2020 16:10,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,721,N TUCKER BLVD,36, , ,721,TUCKER,906857.6,1019492
20-009540,2020-02,02/26/2020 16:15,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",730,CARROLL ST,21, ,@SOULARD MARKET,730,CARROLL,905629.6,1011355
20-009599,2020-02,02/26/2020 16:30,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3310,ILLINOIS AVE,22, , ,3310,ILLINOIS,899826.1,1005324
20-009533,2020-02,02/26/2020 16:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,I 64 EASTBOUND / S VANDEVENTER,37, , , , ,893552.1,1019101
20-009535,2020-02,02/26/2020 16:51,Y, , ,1, ,142310,1,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,4742,S GRAND BLVD,16, , , , ,891696.1,997682.1
20-009534,2020-02,02/26/2020 16:53,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,964,CANAAN AVE,74, , ,964,CANAAN,895942.4,1051292
20-009537,2020-02,02/26/2020 16:59,Y, , ,1, ,182999,2,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3659,S GRAND BLVD,15, , ,3659,GRAND,893221.4,1004014
20-009549,2020-02,02/26/2020 17:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 15TH ST / LUCAS AVE,36, , , , ,905891.9,1019440
20-009543,2020-02,02/26/2020 17:15,Y, , ,1, ,115200,4,FRAUD-STEALING BY DECEIT/UNDER $150,701,N TUCKER BLVD,36,MISSOURI BAR AND GRILLE,MISSOURI BAR AND GRILLE,1013,WASHINGTON,906829.6,1019285
20-009546,2020-02,02/26/2020 17:20,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1110,WASHINGTON AVE,35, , , , ,907161.8,1018819
20-009728,2020-02,02/26/2020 18:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4553,S BROADWAY,17, , ,4553,BROADWAY,896054.1,997504.6
20-009676,2020-02,02/26/2020 18:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4233,DEWEY AVE,16, , ,4233,DEWEY,892234.8,1000710
20-009559,2020-02,02/26/2020 18:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1409,WASHINGTON AVE,36, , , , ,905906.8,1019379
20-009629,2020-02,02/26/2020 18:00,Y, , ,1, , 73413,3,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,3026,CALIFORNIA AVE,30, , ,3026,CALIFORNIA,897877.1,1007852
20-009553,2020-02,02/26/2020 18:10,Y, , ,1, , 36111,1,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,6839,GRAVOIS AVE,6,CIGG FREEDS LIQUID AND LACE, ,6839,GRAVOIS,881644.6,996644.8
20-009556,2020-02,02/26/2020 18:21,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7405,RAY AVE,4, ,HOME RESIDENCE,7405,RAY,883242.5,992966.3
